com_id,common_name,scientific_name,genus,family,date_planted,age_description,latitude,longitude
1783261,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,5/07/2020,Semi-mature,-37.78105938,144.9527677
1783264,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78108616,144.9527324
1783265,Manna Gum,Eucalyptus viminalis,Eucalyptus,Myrtaceae,5/07/2020,Semi-mature,-37.78105526,144.9526718
1783273,Manuka,Kunzea ericoides,Kunzea,Myrtaceae,5/07/2020,Semi-mature,-37.78106507,144.9524014
1783279,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78104274,144.9522768
1783283,Manna Gum,Eucalyptus viminalis,Eucalyptus,Myrtaceae,5/07/2020,Semi-mature,-37.78104342,144.952231
1783284,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78107419,144.9522239
1783290,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78103892,144.9521904
1783292,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78099895,144.9521811
1783293,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78094634,144.9521162
1783296,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78094702,144.952222
1783297,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78095307,144.95226
1783301,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.7810315,144.9523599
1783302,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78096486,144.9523679
1783304,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78095631,144.9524015
1783308,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78098753,144.9525751
1783310,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78096502,144.952616
1783313,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78100036,144.9526448
1783314,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78098161,144.9526876
1783315,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.7810095,144.9526937
1783318,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78103015,144.9527611
1783327,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78101754,144.9531548
1783332,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,5/07/2020,Semi-mature,-37.78105162,144.9534175
1783336,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78095414,144.9533999
1783338,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78097372,144.9534714
1783340,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78097201,144.9535207
1783341,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78097012,144.9535774
1783342,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78096867,144.9535975
1783345,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78101173,144.9536825
1783350,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78089052,144.9540888
1783351,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,5/07/2020,Semi-mature,-37.78079371,144.9542163
1782258,Red Cedar,Toona ciliata,Toona,Meliaceae,4/07/2020,Semi-mature,-37.79662408,144.9736291
1782261,Silver linden,Tilia tomentosa,Tilia,Malvaceae,4/07/2020,Semi-mature,-37.79429968,144.9651451
1782398,Green Vase,Zelkova serrata Ÿ??Green VaseŸ??,Zelkova,Ulmaceae,4/07/2020,Semi-mature,-37.7929996,144.9742025
1782402,Chinaberry Tree,Melia azedarach,Melia,Meliaceae,4/07/2020,Semi-mature,-37.80294024,144.9621799
1782407,Australian teak,Flindersia australis,Flindersia,Rutaceae,4/07/2020,Semi-mature,-37.80318038,144.9632395
1782722,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,4/07/2020,Semi-mature,-37.82723478,144.9855758
1795105,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,11/06/2020,Semi-mature,-37.80225942,144.9148678
1795106,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/06/2020,Semi-mature,-37.80228657,144.9145761
1795107,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/06/2020,Semi-mature,-37.80229704,144.9145881
1795108,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,11/06/2020,Semi-mature,-37.80227542,144.9145863
1795109,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/06/2020,Semi-mature,-37.80228634,144.9145629
1795110,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/06/2020,Semi-mature,-37.80228606,144.9145472
1795112,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,11/06/2020,Semi-mature,-37.80221191,144.9145922
1795116,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/06/2020,Semi-mature,-37.80229094,144.9143812
1795122,Hoop Pine,Araucaria cunninghamii,Araucaria,Araucariaceae,11/06/2020,Semi-mature,-37.80260845,144.9132713
1795123,Queensland kauri pine,Agathis robusta,Agathis,Araucariaceae,11/06/2020,Semi-mature,-37.80272677,144.9131674
1795126,Kurrajong,Brachychiton populneus,Brachychiton,Malvaceae,11/06/2020,Semi-mature,-37.80224498,144.9149999
1795128,Kurrajong,Brachychiton populneus,Brachychiton,Malvaceae,11/06/2020,Semi-mature,-37.80226432,144.9141171
1795131,Mulga Wattle,Acacia aneura,Acacia,Fabaceae,11/06/2020,Semi-mature,-37.80258967,144.9302869
1795133,Mulga Wattle,Acacia aneura,Acacia,Fabaceae,11/06/2020,Semi-mature,-37.80259794,144.93028
1795138,Mulga Wattle,Acacia aneura,Acacia,Fabaceae,11/06/2020,Semi-mature,-37.80255005,144.9303091
1795145,Mulga Wattle,Acacia aneura,Acacia,Fabaceae,11/06/2020,Semi-mature,-37.80249549,144.9304105
1793179,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,10/06/2020,Semi-mature,-37.83097462,144.9118811
1786945,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.78512234,144.9568725
1786948,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.78531228,144.9568384
1786954,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.78581824,144.9568642
1786956,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.7858851,144.9568616
1786962,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.78618901,144.9568551
1786968,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.7864722,144.9568849
1786969,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.78650047,144.9568703
1786973,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.78678852,144.9568723
1786986,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.78750761,144.9569543
1786994,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.78816409,144.9570254
1786995,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.78814824,144.9570286
1786997,Red Box,Eucalyptus polyanthemos,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.78820379,144.9570374
1786998,Yellow Box,Eucalyptus melliodora,Eucalyptus,Myrtaceae,8/06/2020,Semi-mature,-37.78823779,144.9570372
1787000,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/06/2020,Semi-mature,-37.78818909,144.956818
1787001,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/06/2020,Semi-mature,-37.7881894,144.9568359
1787003,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/06/2020,Semi-mature,-37.78817068,144.9568005
1787009,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/06/2020,Semi-mature,-37.78788944,144.9567738
1787013,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/06/2020,Semi-mature,-37.78700769,144.9567485
1787017,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/06/2020,Semi-mature,-37.78688777,144.9566585
1787018,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/06/2020,Semi-mature,-37.78686964,144.9566569
1786231,Liquidamber or Sweet Gum,Liquidambar styraciflua,Liquidambar,Altingiaceae,7/06/2020,Semi-mature,-37.81374331,144.9711841
1786235,Liquidamber or Sweet Gum,Liquidambar styraciflua,Liquidambar,Altingiaceae,7/06/2020,Semi-mature,-37.81340255,144.9710192
1783181,Silky Oak,Grevillea robusta,Grevillea,Proteaceae,5/06/2020,Semi-mature,-37.79743938,144.950617
1783186,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,5/06/2020,Semi-mature,-37.79878565,144.9167118
1783191,Coastal Banksia,Banksia integrifolia,Banksia,Proteaceae,5/06/2020,Semi-mature,-37.79996202,144.9159452
1783193,Coastal Banksia,Banksia integrifolia,Banksia,Proteaceae,5/06/2020,Semi-mature,-37.80009698,144.9158794
1783196,River red gum,Eucalyptus camaldulensis,Eucalyptus,Myrtaceae,5/06/2020,Semi-mature,-37.80048515,144.9154221
1783198,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,5/06/2020,Semi-mature,-37.80051386,144.9152111
1783214,River Sheoak,Casuarina cunninghamiana,Casuarina,Casuarinaceae,5/06/2020,Semi-mature,-37.79991469,144.9124062
1782386,Japanese Chestnut Oak,Quercus acutissima,Quercus,Fagaceae,4/06/2020,Semi-mature,-37.8253175,144.9614092
1782388,Japanese Chestnut Oak,Quercus acutissima,Quercus,Fagaceae,4/06/2020,Semi-mature,-37.82537102,144.9614817
1782394,Norwegian Sunset Maple,Acer truncatum x A. platanoides 'Keithsform',Acer,Sapindaceae,4/06/2020,Semi-mature,-37.81379371,144.9837032
1782396,Norwegian Sunset Maple,Acer truncatum x A. platanoides 'Keithsform',Acer,Sapindaceae,4/06/2020,Semi-mature,-37.81434601,144.9864959
1794926,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,11/05/2020,Semi-mature,-37.80214481,144.9155175
1794928,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/05/2020,Semi-mature,-37.80210822,144.9154935
1794933,Silver Wattle,Acacia dealbata,Acacia,Fabaceae,11/05/2020,Semi-mature,-37.80206234,144.9154422
1794934,Silver Wattle,Acacia dealbata,Acacia,Fabaceae,11/05/2020,Semi-mature,-37.80206191,144.9154176
1794936,Silver Wattle,Acacia dealbata,Acacia,Fabaceae,11/05/2020,Semi-mature,-37.80209847,144.9154142
1794938,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,11/05/2020,Semi-mature,-37.80209764,144.9155146
1794944,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/05/2020,Semi-mature,-37.80210286,144.9155477
1794947,Boobialla,Myoporum insulare,Myoporum,Scrophulariaceae,11/05/2020,Semi-mature,-37.80205491,144.9155625
1794948,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,11/05/2020,Semi-mature,-37.80206328,144.9155903
1794953,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,11/05/2020,Semi-mature,-37.80203445,144.9155853
1794954,Boobialla,Myoporum insulare,Myoporum,Scrophulariaceae,11/05/2020,Semi-mature,-37.80202954,144.9155972
1794963,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,11/05/2020,Semi-mature,-37.80199149,144.9156461
1794979,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/05/2020,Semi-mature,-37.80197189,144.9157402
1795061,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/05/2020,Semi-mature,-37.80199852,144.9157488
1795063,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/05/2020,Semi-mature,-37.80194414,144.915741
1795066,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/05/2020,Semi-mature,-37.80194688,144.9157649
1795071,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/05/2020,Semi-mature,-37.80196266,144.9157925
1795072,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/05/2020,Semi-mature,-37.80194739,144.9157941
1795073,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/05/2020,Semi-mature,-37.80196307,144.9158152
1795079,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,11/05/2020,Semi-mature,-37.80190543,144.9157806
1795081,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,11/05/2020,Semi-mature,-37.8019168,144.9158293
1795083,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,11/05/2020,Semi-mature,-37.80189197,144.9158148
1795088,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,11/05/2020,Semi-mature,-37.80194517,144.9158869
1795090,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,11/05/2020,Semi-mature,-37.80187593,144.9158515
1795092,Black Wattle,Acacia mearnsii,Acacia,Fabaceae,11/05/2020,Semi-mature,-37.80191436,144.9158749
1795102,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,11/05/2020,Semi-mature,-37.80188449,144.9159791
1787215,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77905479,144.9574902
1787217,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77904206,144.9574652
1787223,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.7790177,144.9575127
1787225,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77900819,144.9574879
1787230,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77898136,144.9575208
1787232,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.7789743,144.9575353
1787238,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,8/05/2020,Semi-mature,-37.77890457,144.9575221
1787240,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,8/05/2020,Semi-mature,-37.77888177,144.9575767
1787241,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,8/05/2020,Semi-mature,-37.77881751,144.9576366
1787242,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,8/05/2020,Semi-mature,-37.77879457,144.9576512
1787244,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77868989,144.9576931
1787246,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77870491,144.9576867
1787249,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77861335,144.957714
1787250,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77860855,144.9577274
1787255,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,8/05/2020,Semi-mature,-37.77853246,144.9577705
1787257,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77846444,144.9577942
1787262,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77835672,144.9577631
1787266,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77829858,144.9578123
1787268,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77830818,144.9578137
1787269,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77831712,144.9578058
1787270,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.7783181,144.9578188
1787277,Golden Wattle,Acacia pycnantha,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.7782782,144.9578291
1787280,Lightwood Wattle,Acacia implexa,Acacia,Fabaceae,8/05/2020,Semi-mature,-37.77825019,144.957828
1787284,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,8/05/2020,Semi-mature,-37.7848787,144.9562225
1787286,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,8/05/2020,Semi-mature,-37.78482263,144.956216
1787287,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,8/05/2020,Semi-mature,-37.7848164,144.9562307
1787289,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,8/05/2020,Semi-mature,-37.78480433,144.9562363
1787293,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,8/05/2020,Semi-mature,-37.78483329,144.9562281
1787297,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,8/05/2020,Semi-mature,-37.78483412,144.9562703
1787303,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,8/05/2020,Semi-mature,-37.78484284,144.9562432
1787304,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,8/05/2020,Semi-mature,-37.78486529,144.9562546
1787309,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,8/05/2020,Semi-mature,-37.78484719,144.9562187
1794819,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78954696,144.9491541
1794822,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78954307,144.949169
1794823,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78958538,144.9492546
1794824,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.7895284,144.94917
1794829,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78951281,144.9491802
1794830,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78951624,144.9491998
1794832,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78956098,144.949245
1794834,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78951584,144.9492348
1794835,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78952468,144.9492492
1794836,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78951271,144.9492871
1794837,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78947823,144.9492804
1794841,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78952888,144.9493459
1794843,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78952598,144.9493822
1794846,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78948884,144.9494253
1794848,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78969117,144.9451414
1794852,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78969672,144.945112
1794854,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.789677,144.945082
1794855,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78968945,144.9450721
1794856,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.7897032,144.945078
1794863,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78971689,144.9450232
1794867,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78967392,144.9449926
1794871,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78969524,144.9449404
1794872,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78968024,144.9449497
1794874,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78966591,144.9449393
1794875,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.78966657,144.9449189
1794876,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.80229799,144.9151425
1794877,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.80231681,144.9151057
1794884,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.80225786,144.9152612
1794887,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.8022517,144.9153064
1794890,Black She Oak,Allocasuarina littoralis,Allocasuarina,Casuarinaceae,11/04/2020,Semi-mature,-37.80223859,144.9153335
1794894,Boobialla,Myoporum insulare,Myoporum,Scrophulariaceae,11/04/2020,Semi-mature,-37.80218622,144.9153081
1794897,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/04/2020,Semi-mature,-37.80221091,144.915367
1794918,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/04/2020,Semi-mature,-37.80215231,144.915385
1794921,Boobialla,Myoporum insulare,Myoporum,Scrophulariaceae,11/04/2020,Semi-mature,-37.80212605,144.9153639
1794922,Boobialla,Myoporum insulare,Myoporum,Scrophulariaceae,11/04/2020,Semi-mature,-37.80211416,144.9153687
1794923,Sweet Bursaria,Bursaria spinosa,Bursaria,Pittosporaceae,11/04/2020,Semi-mature,-37.80213952,144.9154484
1788149,Drooping sheoak,Allocasuarina verticillata,Allocasuarina,Casuarinaceae,9/04/2020,Semi-mature,-37.78248715,144.9441897
1788155,Sheoak,Allocasuarina sp.,Allocasuarina,Casuarinaceae,9/04/2020,Semi-mature,-37.78228424,144.9441698
1788162,Gum,Eucalyptus sp.,Eucalyptus,Myrtaceae,9/04/2020,Semi-mature,-37.78220291,144.9440952
